sample_id,split,class_index
1012,validation,4
5414,validation,1
5154,validation,3
5408,validation,2
4426,validation,3
6414,validation,1
6991,validation,2
396,validation,4
722,validation,4
13463,validation,2
10404,validation,2
9313,validation,2
7304,validation,4
816,validation,1
59,validation,3
12460,validation,1
3051,validation,1
3292,validation,1
2031,validation,4
2679,validation,3
13226,validation,2
5422,validation,3
8220,validation,4
801,validation,3
5244,validation,1
9938,validation,1
9688,validation,4
11171,validation,3
9450,validation,3
5765,validation,2
13015,validation,1
12142,validation,4
6279,validation,1
6588,validation,2
10175,validation,1
9755,validation,4
11658,validation,3
5737,validation,4
11494,validation,2
1106,validation,4
14161,validation,3
1699,validation,1
6142,validation,2
10901,validation,3
12240,validation,1
8749,validation,1
5304,validation,1
114,validation,4
699,validation,1
188,validation,4
5440,validation,1
10701,validation,4
8567,validation,4
13179,validation,1
7934,validation,3
4224,validation,2
8227,validation,1
6856,validation,3
5466,validation,4
5355,validation,3
5329,validation,1
10459,validation,2
208,validation,4
9916,validation,3
6155,validation,2
8708,validation,2
11195,validation,2
8315,validation,1
7225,validation,3
3243,validation,3
6276,validation,3
13324,validation,1
1788,validation,2
8550,validation,1
12312,validation,4
9809,validation,4
10746,validation,3
7504,validation,1
4887,validation,1
756,validation,4
5652,validation,4
1449,validation,3
12229,validation,2
4178,validation,3
1330,validation,1
303,validation,4
5531,validation,2
8240,validation,4
2298,validation,2
11750,validation,4
8887,validation,3
8890,validation,3
10350,validation,2
11167,validation,2
12858,validation,4
13647,validation,2
3061,validation,4
175,validation,4
13693,validation,1
731,validation,3
5103,validation,2
9664,validation,2
5037,validation,4
2829,validation,4
947,validation,3
1027,validation,3
4419,validation,2
8637,validation,3
12983,validation,4
3391,validation,1
11128,validation,2
13621,validation,1
8557,validation,2
2533,validation,3
5471,validation,2
985,validation,4
4600,validation,3
3815,validation,3
680,validation,1
6956,validation,2
10388,validation,1
13171,validation,3
565,validation,2
4665,validation,3
9164,validation,3
13126,validation,4
1152,validation,4
1044,validation,1
9666,validation,2
5294,validation,4
7449,validation,4
11748,validation,4
7078,validation,2
10465,validation,3
11628,validation,2
12820,validation,2
390,validation,4
9650,validation,3
5682,validation,1
5642,validation,4
12774,validation,2
6694,validation,1
5901,validation,3
12695,validation,3
7503,validation,4
9757,validation,4
7839,validation,3
10463,validation,4
11529,validation,2
9319,validation,2
11776,validation,3
13389,validation,3
1167,validation,4
4034,validation,4
929,validation,4
675,validation,2
5948,validation,1
10248,validation,3
3004,validation,4
4315,validation,3
6363,validation,2
9366,validation,1
1710,validation,2
6798,validation,2
4539,validation,2
124,validation,4
4012,validation,4
12202,validation,1
5876,validation,4
12385,validation,3
13700,validation,2
11355,validation,3
1718,validation,1
9838,validation,3
8582,validation,2
1307,validation,2
13216,validation,4
11326,validation,2
11900,validation,3
1489,validation,3
5266,validation,2
8136,validation,1
5193,validation,4
2674,validation,4
10187,validation,4
10989,validation,1
4538,validation,2
11896,validation,4
2794,validation,1
11828,validation,1
10464,validation,3
977,validation,2
6889,validation,2
10138,validation,1
10974,validation,4
8811,validation,2
9880,validation,3
5909,validation,3
12946,validation,4
8099,validation,3
1125,validation,1
11412,validation,1
8776,validation,4
7180,validation,2
10524,validation,1
11818,validation,2
12536,validation,3
2681,validation,3
7465,validation,3
10414,validation,2
4869,validation,1
8633,validation,4
4031,validation,4
1292,validation,4
11220,validation,2
9754,validation,4
12008,validation,2
789,validation,4
4137,validation,1
12167,validation,3
11286,validation,3
9397,validation,4
10124,validation,2
7351,validation,2
9694,validation,2
10159,validation,2
10454,validation,1
4707,validation,2
6119,validation,1
3837,validation,3
5288,validation,1
7966,validation,3
12680,validation,4
10018,validation,4
13657,validation,1
10184,validation,1
821,validation,3
1416,validation,3
3579,validation,1
11011,validation,4
10977,validation,4
3577,validation,1
766,validation,2
11387,validation,1
4522,validation,3
13376,validation,4
976,validation,4
2644,validation,1
4231,validation,1
4255,validation,4
8669,validation,1
13688,validation,2
3571,validation,3
3092,validation,3
2506,validation,2
4015,validation,4
7059,validation,1
7430,validation,3
3496,validation,1
2913,validation,2
1445,validation,4
6392,validation,2
3460,validation,1
4370,validation,2
5571,validation,4
2572,validation,1
1675,validation,4
7570,validation,4
7087,validation,1
10595,validation,3
2128,validation,2
11166,validation,2
8753,validation,3
5410,validation,2
3522,validation,4
10889,validation,4
7872,validation,4
13701,validation,1
9932,validation,2
7034,validation,1
848,validation,4
5688,validation,2
7884,validation,2
3798,validation,4
5732,validation,3
10369,validation,4
12281,validation,4
8472,validation,2
10448,validation,1
2505,validation,3
1359,validation,1
6936,validation,1
4256,validation,4
12283,validation,4
9041,validation,3
12168,validation,3
12487,validation,3
8092,validation,3
10006,validation,1
4115,validation,4
10567,validation,3
10739,validation,3
10943,validation,2
7543,validation,4
6298,validation,3
3057,validation,4
12318,validation,1
690,validation,1
7046,validation,2
3464,validation,3
6598,validation,2
14388,validation,3
6517,validation,3
6087,validation,4
7049,validation,2
8052,validation,2
11121,validation,3
6790,validation,1
238,validation,4
3993,validation,3
3824,validation,2
9229,validation,2
10543,validation,3
13934,validation,2
1808,validation,2
3245,validation,3
12762,validation,3
8376,validation,4
7245,validation,2
13136,validation,1
3916,validation,2
1661,validation,4
4640,validation,3
7037,validation,3
5222,validation,1
13044,validation,2
11609,validation,4
10530,validation,2
8666,validation,1
10857,validation,2
5805,validation,2
10812,validation,3
6827,validation,3
5179,validation,3
779,validation,1
6390,validation,2
2038,validation,4
11460,validation,3
10334,validation,3
13316,validation,2
13054,validation,2
9573,validation,4
8154,validation,2
2751,validation,2
1159,validation,2
11548,validation,4
946,validation,3
3056,validation,3
9338,validation,1
13680,validation,1
12708,validation,3
2904,validation,1
12200,validation,1
12239,validation,2
12531,validation,2
548,validation,4
306,validation,4
211,validation,4
9149,validation,4
8131,validation,4
4843,validation,4
10279,validation,1
13175,validation,2
8893,validation,2
6762,validation,1
12509,validation,2
6282,validation,1
14416,validation,3
3695,validation,2
4351,validation,2
6947,validation,2
4300,validation,4
4506,validation,2
1896,validation,2
5098,validation,4
2842,validation,4
10114,validation,2
13653,validation,3
5533,validation,2
735,validation,1
7405,validation,2
1261,validation,3
1801,validation,4
10407,validation,2
3978,validation,3
10231,validation,2
12315,validation,1
950,validation,4
6110,validation,4
13726,validation,1
7079,validation,2
10515,validation,2
6614,validation,2
11079,validation,1
474,validation,2
3894,validation,3
10936,validation,4
237,validation,4
5391,validation,4
5762,validation,2
12484,validation,1
10455,validation,2
12327,validation,2
4627,validation,1
12707,validation,2
9545,validation,4
2713,validation,3
14179,validation,3
780,validation,1
11583,validation,3
8242,validation,4
6613,validation,1
13761,validation,2
10796,validation,1
3930,validation,3
4588,validation,1
676,validation,2
14358,validation,3
8087,validation,2
7007,validation,4
918,validation,4
12644,validation,2
3283,validation,2
7774,validation,2
5747,validation,3
1175,validation,4
8170,validation,2
3692,validation,3
4649,validation,2
12713,validation,2
11552,validation,2
13283,validation,1
6069,validation,1
11642,validation,3
3989,validation,3
232,validation,4
769,validation,2
10561,validation,2
8553,validation,3
7667,validation,3
11749,validation,4
10996,validation,4
9205,validation,3
6038,validation,3
5858,validation,1
13361,validation,1
11727,validation,2
10215,validation,1
2467,validation,1
1376,validation,3
13158,validation,2
11866,validation,1
6355,validation,2
10360,validation,3
9793,validation,4
2349,validation,4
255,validation,4
9784,validation,2
10108,validation,3
12262,validation,3
11797,validation,4
3013,validation,4
1546,validation,2
9030,validation,3
2893,validation,4
14201,validation,3
9885,validation,2
6726,validation,2
8539,validation,2
5757,validation,3
899,validation,4
12750,validation,3
1783,validation,1
13551,validation,3
252,validation,4
2903,validation,1
2807,validation,3
3425,validation,4
7489,validation,3
8679,validation,1
1267,validation,4
9857,validation,3
2257,validation,4
10057,validation,3
9067,validation,4
374,validation,4
5429,validation,2
12231,validation,4
230,validation,4
4510,validation,1
8589,validation,4
6105,validation,1
4598,validation,4
1915,validation,1
4723,validation,2
2132,validation,4
410,validation,4
2993,validation,2
3185,validation,2
8542,validation,4
6295,validation,1
8901,validation,4
10051,validation,1
4,validation,3
9602,validation,1
2118,validation,4
9472,validation,3
2206,validation,2
9881,validation,3
5770,validation,2
8891,validation,4
3548,validation,4
3471,validation,1
2159,validation,2
13185,validation,1
5786,validation,1
3710,validation,2
13509,validation,3
6280,validation,1
11886,validation,1
10410,validation,2
5802,validation,4
8912,validation,4
11100,validation,2
2221,validation,4
10204,validation,2
3920,validation,3
8783,validation,1
475,validation,2
8636,validation,1
9780,validation,2
9727,validation,4
7377,validation,2
11876,validation,1
13644,validation,2
7302,validation,3
1150,validation,4
12901,validation,2
12201,validation,1
7453,validation,3
1732,validation,1
3510,validation,1
5763,validation,2
81,validation,4
10793,validation,2
10347,validation,4
6109,validation,4
3236,validation,1
325,validation,4
10491,validation,3
3259,validation,4
3851,validation,4
6960,validation,1
2863,validation,3
596,validation,2
4296,validation,1
2858,validation,3
3776,validation,2
10760,validation,1
7689,validation,1
8967,validation,1
14080,validation,3
4585,validation,1
4890,validation,1
11115,validation,2
10914,validation,2
4250,validation,4
1347,validation,1
4387,validation,1
8861,validation,4
4126,validation,2
3255,validation,2
11415,validation,4
2744,validation,3
1693,validation,4
3077,validation,3
10427,validation,3
11013,validation,4
11946,validation,1
2290,validation,2
1072,validation,3
13266,validation,1
3080,validation,4
2948,validation,4
5477,validation,3
1280,validation,3
13065,validation,1
10437,validation,1
2712,validation,3
2323,validation,3
10834,validation,3
3405,validation,1
1468,validation,3
8956,validation,3
13262,validation,3
2551,validation,1
9005,validation,3
5112,validation,3
8732,validation,4
4542,validation,1
10519,validation,1
7041,validation,2
5114,validation,4
5649,validation,4
9130,validation,2
10292,validation,1
9954,validation,1
1236,validation,4
11743,validation,2
1962,validation,2
6437,validation,1
10172,validation,1
8659,validation,3
7985,validation,4
7918,validation,2
10748,validation,3
10603,validation,4
6589,validation,2
6854,validation,3
105,validation,4
6151,validation,2
8588,validation,1
7370,validation,3
2944,validation,2
8157,validation,3
13777,validation,3
12403,validation,2
534,validation,1
5342,validation,1
2526,validation,4
5403,validation,1
1341,validation,1
8725,validation,2
6150,validation,2
2166,validation,1
11050,validation,3
285,validation,4
6664,validation,1
3624,validation,3
4520,validation,1
8192,validation,3
6965,validation,3
10462,validation,4
3531,validation,3
10573,validation,1
1739,validation,2
610,validation,1
13188,validation,4
4589,validation,1
12565,validation,4
5600,validation,1
13620,validation,1
815,validation,2
1558,validation,4
2193,validation,1
3739,validation,4
13408,validation,1
102,validation,4
13748,validation,2
9810,validation,4
3594,validation,2
12257,validation,3
13610,validation,3
5663,validation,2
13737,validation,1
13493,validation,1
4125,validation,2
1037,validation,2
8147,validation,1
13134,validation,1
13096,validation,4
6088,validation,2
1592,validation,2
5267,validation,3
11218,validation,1
2483,validation,1
860,validation,4
7516,validation,3
13295,validation,1
4076,validation,1
2940,validation,1
5313,validation,4
7824,validation,4
13469,validation,2
11316,validation,4
9861,validation,1
12464,validation,3
1302,validation,2
11943,validation,2
8184,validation,4
14604,validation,3
10751,validation,4
8829,validation,3
11051,validation,1
11498,validation,2
11305,validation,2
4131,validation,1
9841,validation,1
12323,validation,4
4481,validation,3
8305,validation,3
4122,validation,4
12197,validation,4
5318,validation,4
1260,validation,1
1178,validation,1
10512,validation,2
6465,validation,1
7879,validation,3
9389,validation,4
2815,validation,3
7342,validation,1
6546,validation,1
11980,validation,3
8427,validation,3
6494,validation,1
5050,validation,3
8032,validation,4
10968,validation,3
11579,validation,1
4007,validation,4
6919,validation,4
9657,validation,3
5051,validation,4
7566,validation,1
4228,validation,1
11721,validation,2
11330,validation,2
3486,validation,3
4868,validation,1
2309,validation,4
8263,validation,2
12625,validation,1
9028,validation,3
8563,validation,1
5233,validation,3
13006,validation,2
2630,validation,1
8022,validation,3
2472,validation,4
10634,validation,4
7259,validation,1
507,validation,1
4205,validation,4
9611,validation,3
2388,validation,1
5124,validation,2
9774,validation,1
908,validation,1
10980,validation,4
13182,validation,2
9977,validation,3
10481,validation,1
4246,validation,4
7233,validation,2
8768,validation,4
3284,validation,2
5862,validation,1
10446,validation,2
3656,validation,3
2009,validation,2
9235,validation,2
6784,validation,1
6816,validation,3
2773,validation,1
10135,validation,3
3118,validation,1
9735,validation,3
2787,validation,4
12930,validation,1
9290,validation,3
1479,validation,1
12354,validation,3
5136,validation,4
4299,validation,4
3094,validation,1
12013,validation,3
11058,validation,4
637,validation,2
7441,validation,1
12359,validation,4
1579,validation,3
3409,validation,3
11351,validation,1
13151,validation,2
7076,validation,1
281,validation,4
5166,validation,1
6621,validation,2
6637,validation,3
12568,validation,2
6233,validation,1
8100,validation,3
8534,validation,1
14614,validation,3
7861,validation,4
3309,validation,4
794,validation,1
13839,validation,2
1484,validation,2
5630,validation,3
2692,validation,1
9143,validation,3
1974,validation,1
344,validation,4
34,validation,3
12474,validation,3
7500,validation,3
4435,validation,4
8498,validation,3
2372,validation,2
14205,validation,3
10470,validation,4
8324,validation,3
10673,validation,2
7594,validation,3
5047,validation,3
1605,validation,4
4309,validation,1
6471,validation,1
6782,validation,4
7396,validation,2
4823,validation,1
2119,validation,2
10067,validation,4
7447,validation,4
12066,validation,3
4571,validation,2
5038,validation,4
9674,validation,1
13025,validation,4
9725,validation,3
10807,validation,3
13731,validation,2
10983,validation,4
96,validation,4
196,validation,4
9268,validation,4
3712,validation,1
3675,validation,2
10050,validation,3
7768,validation,3
13420,validation,1
